code,name,ward,lga,registered_voters
EB/213/02650/019,"Police Station Area 019","Afikpo North Ward 03","Afikpo North",2060
EB/213/02650/020,"Primary School 020","Afikpo North Ward 03","Afikpo North",1597
EB/213/02651/001,"Dispensary 001","Afikpo North Ward 04","Afikpo North",463
EB/213/02651/002,"Secondary School 002","Afikpo North Ward 04","Afikpo North",307
EB/213/02651/003,"Civic Centre 003","Afikpo North Ward 04","Afikpo North",1433
EB/213/02651/004,"Custom Office 004","Afikpo North Ward 04","Afikpo North",678
EB/213/02651/005,"Mosque Area 005","Afikpo North Ward 04","Afikpo North",1988
EB/213/02651/006,"Community Centre 006","Afikpo North Ward 04","Afikpo North",1715
EB/213/02651/007,"Under Tree 007","Afikpo North Ward 04","Afikpo North",1598
EB/213/02651/008,"Under Tree 008","Afikpo North Ward 04","Afikpo North",1706
EB/213/02651/009,"Under Tree 009","Afikpo North Ward 04","Afikpo North",1923
EB/213/02651/010,"Playground 010","Afikpo North Ward 04","Afikpo North",1280
EB/213/02651/011,"Village Square 011","Afikpo North Ward 04","Afikpo North",484
EB/213/02651/012,"Police Station Area 012","Afikpo North Ward 04","Afikpo North",338
EB/213/02651/013,"Health Centre 013","Afikpo North Ward 04","Afikpo North",1659
EB/213/02651/014,"Church Premises 014","Afikpo North Ward 04","Afikpo North",1179
EB/213/02651/015,"Motor Park 015","Afikpo North Ward 04","Afikpo North",1151
EB/213/02651/016,"Town Hall 016","Afikpo North Ward 04","Afikpo North",1903
EB/213/02651/017,"Motor Park 017","Afikpo North Ward 04","Afikpo North",2018
EB/213/02651/018,"Dispensary 018","Afikpo North Ward 04","Afikpo North",2352
EB/213/02652/001,"Open Space 001","Afikpo North Ward 05","Afikpo North",811
EB/213/02652/002,"Palace Grounds 002","Afikpo North Ward 05","Afikpo North",1928
EB/213/02652/003,"Church Premises 003","Afikpo North Ward 05","Afikpo North",1921
EB/213/02652/004,"Primary School 004","Afikpo North Ward 05","Afikpo North",1917
EB/213/02652/005,"Health Centre 005","Afikpo North Ward 05","Afikpo North",1591
EB/213/02652/006,"Community Hall 006","Afikpo North Ward 05","Afikpo North",428
EB/213/02652/007,"Church Premises 007","Afikpo North Ward 05","Afikpo North",1016
EB/213/02652/008,"Custom Office 008","Afikpo North Ward 05","Afikpo North",517
EB/213/02652/009,"Community Hall 009","Afikpo North Ward 05","Afikpo North",2168
EB/213/02652/010,"Palace Grounds 010","Afikpo North Ward 05","Afikpo North",1724
EB/213/02652/011,"Palace Grounds 011","Afikpo North Ward 05","Afikpo North",2072
EB/213/02652/012,"Dispensary 012","Afikpo North Ward 05","Afikpo North",1941
EB/213/02652/013,"Playground 013","Afikpo North Ward 05","Afikpo North",1030
EB/213/02652/014,"Under Tree 014","Afikpo North Ward 05","Afikpo North",1502
EB/213/02652/015,"Police Station Area 015","Afikpo North Ward 05","Afikpo North",2264
EB/213/02652/016,"Village Square 016","Afikpo North Ward 05","Afikpo North",322
EB/213/02652/017,"Town Hall 017","Afikpo North Ward 05","Afikpo North",1056
EB/213/02652/018,"Village Square 018","Afikpo North Ward 05","Afikpo North",560
EB/213/02652/019,"Dispensary 019","Afikpo North Ward 05","Afikpo North",1788
EB/213/02652/020,"Community Centre 020","Afikpo North Ward 05","Afikpo North",1918
EB/213/02652/021,"Playground 021","Afikpo North Ward 05","Afikpo North",961
EB/213/02652/022,"Playground 022","Afikpo North Ward 05","Afikpo North",2247
EB/213/02653/001,"Open Space 001","Afikpo North Ward 06","Afikpo North",1767
EB/213/02653/002,"Village Square 002","Afikpo North Ward 06","Afikpo North",1897
EB/213/02653/003,"Primary School 003","Afikpo North Ward 06","Afikpo North",1977
EB/213/02653/004,"Church Premises 004","Afikpo North Ward 06","Afikpo North",1910
EB/213/02653/005,"Community Centre 005","Afikpo North Ward 06","Afikpo North",866
EB/213/02653/006,"Town Hall 006","Afikpo North Ward 06","Afikpo North",2277
EB/213/02653/007,"Under Tree 007","Afikpo North Ward 06","Afikpo North",1724
EB/213/02653/008,"Custom Office 008","Afikpo North Ward 06","Afikpo North",2453
EB/213/02653/009,"Playground 009","Afikpo North Ward 06","Afikpo North",409
EB/213/02653/010,"Police Station Area 010","Afikpo North Ward 06","Afikpo North",763
EB/213/02653/011,"Health Centre 011","Afikpo North Ward 06","Afikpo North",1739
EB/213/02653/012,"Town Hall 012","Afikpo North Ward 06","Afikpo North",638
EB/213/02653/013,"Village Square 013","Afikpo North Ward 06","Afikpo North",1233
EB/213/02653/014,"Dispensary 014","Afikpo North Ward 06","Afikpo North",2430
EB/213/02653/015,"Post Office 015","Afikpo North Ward 06","Afikpo North",2345
EB/213/02653/016,"Junction 016","Afikpo North Ward 06","Afikpo North",1008
EB/213/02653/017,"Junction 017","Afikpo North Ward 06","Afikpo North",506
EB/213/02653/018,"Post Office 018","Afikpo North Ward 06","Afikpo North",1387
EB/213/02653/019,"Community Hall 019","Afikpo North Ward 06","Afikpo North",1856
EB/213/02653/020,"Police Station Area 020","Afikpo North Ward 06","Afikpo North",1562
EB/213/02653/021,"Secondary School 021","Afikpo North Ward 06","Afikpo North",1930
EB/213/02653/022,"Community Hall 022","Afikpo North Ward 06","Afikpo North",1792
EB/213/02653/023,"Junction 023","Afikpo North Ward 06","Afikpo North",1082
EB/213/02653/024,"Under Tree 024","Afikpo North Ward 06","Afikpo North",1273
EB/213/02654/001,"Under Tree 001","Afikpo North Ward 07","Afikpo North",622
EB/213/02654/002,"Dispensary 002","Afikpo North Ward 07","Afikpo North",469
EB/213/02654/003,"Under Tree 003","Afikpo North Ward 07","Afikpo North",886
EB/213/02654/004,"Community Centre 004","Afikpo North Ward 07","Afikpo North",1075
EB/213/02654/005,"Playground 005","Afikpo North Ward 07","Afikpo North",356
EB/213/02654/006,"Secondary School 006","Afikpo North Ward 07","Afikpo North",1914
EB/213/02654/007,"Open Space 007","Afikpo North Ward 07","Afikpo North",760
EB/213/02654/008,"Town Hall 008","Afikpo North Ward 07","Afikpo North",2052
EB/213/02654/009,"Custom Office 009","Afikpo North Ward 07","Afikpo North",344
EB/213/02654/010,"Mosque Area 010","Afikpo North Ward 07","Afikpo North",687
EB/213/02654/011,"Church Premises 011","Afikpo North Ward 07","Afikpo North",661
EB/213/02654/012,"Mosque Area 012","Afikpo North Ward 07","Afikpo North",2211
EB/213/02654/013,"Civic Centre 013","Afikpo North Ward 07","Afikpo North",903
EB/213/02654/014,"Under Tree 014","Afikpo North Ward 07","Afikpo North",803
EB/213/02654/015,"Community Centre 015","Afikpo North Ward 07","Afikpo North",935
EB/213/02654/016,"Under Tree 016","Afikpo North Ward 07","Afikpo North",1376
EB/213/02654/017,"Secondary School 017","Afikpo North Ward 07","Afikpo North",1381
EB/213/02654/018,"Secondary School 018","Afikpo North Ward 07","Afikpo North",2099
EB/213/02654/019,"Post Office 019","Afikpo North Ward 07","Afikpo North",987
EB/213/02654/020,"Primary School 020","Afikpo North Ward 07","Afikpo North",2038
EB/213/02655/001,"Mosque Area 001","Afikpo North Ward 08","Afikpo North",690
EB/213/02655/002,"Open Space 002","Afikpo North Ward 08","Afikpo North",543
EB/213/02655/003,"Under Tree 003","Afikpo North Ward 08","Afikpo North",2277
EB/213/02655/004,"Dispensary 004","Afikpo North Ward 08","Afikpo North",997
EB/213/02655/005,"Under Tree 005","Afikpo North Ward 08","Afikpo North",1413
EB/213/02655/006,"Health Centre 006","Afikpo North Ward 08","Afikpo North",347
EB/213/02655/007,"Motor Park 007","Afikpo North Ward 08","Afikpo North",635
EB/213/02655/008,"Health Centre 008","Afikpo North Ward 08","Afikpo North",604
EB/213/02655/009,"Town Hall 009","Afikpo North Ward 08","Afikpo North",1103
EB/213/02655/010,"Community Centre 010","Afikpo North Ward 08","Afikpo North",2420
EB/213/02655/011,"Motor Park 011","Afikpo North Ward 08","Afikpo North",785
EB/213/02655/012,"Health Centre 012","Afikpo North Ward 08","Afikpo North",2145
EB/213/02655/013,"Primary School 013","Afikpo North Ward 08","Afikpo North",2439
EB/213/02655/014,"Mosque Area 014","Afikpo North Ward 08","Afikpo North",2176
EB/213/02655/015,"Town Hall 015","Afikpo North Ward 08","Afikpo North",1661
EB/213/02655/016,"Village Square 016","Afikpo North Ward 08","Afikpo North",1532
EB/213/02655/017,"Custom Office 017","Afikpo North Ward 08","Afikpo North",2149
EB/213/02655/018,"Town Hall 018","Afikpo North Ward 08","Afikpo North",1124
EB/213/02656/001,"Community Centre 001","Afikpo North Ward 09","Afikpo North",446
EB/213/02656/002,"Police Station Area 002","Afikpo North Ward 09","Afikpo North",1097
EB/213/02656/003,"Post Office 003","Afikpo North Ward 09","Afikpo North",2212
EB/213/02656/004,"Civic Centre 004","Afikpo North Ward 09","Afikpo North",2170
EB/213/02656/005,"Community Centre 005","Afikpo North Ward 09","Afikpo North",651
EB/213/02656/006,"Village Square 006","Afikpo North Ward 09","Afikpo North",1478
EB/213/02656/007,"Dispensary 007","Afikpo North Ward 09","Afikpo North",1832
EB/213/02656/008,"Civic Centre 008","Afikpo North Ward 09","Afikpo North",879
EB/213/02656/009,"Market Square 009","Afikpo North Ward 09","Afikpo North",1823
EB/213/02656/010,"Junction 010","Afikpo North Ward 09","Afikpo North",2078
EB/213/02656/011,"Open Space 011","Afikpo North Ward 09","Afikpo North",321
EB/213/02656/012,"Secondary School 012","Afikpo North Ward 09","Afikpo North",2203
EB/213/02656/013,"Church Premises 013","Afikpo North Ward 09","Afikpo North",1438
EB/213/02656/014,"Dispensary 014","Afikpo North Ward 09","Afikpo North",700
EB/213/02656/015,"Palace Grounds 015","Afikpo North Ward 09","Afikpo North",943
EB/213/02656/016,"Health Centre 016","Afikpo North Ward 09","Afikpo North",1230
EB/213/02656/017,"Community Centre 017","Afikpo North Ward 09","Afikpo North",1444
EB/213/02656/018,"Motor Park 018","Afikpo North Ward 09","Afikpo North",647
EB/213/02656/019,"Post Office 019","Afikpo North Ward 09","Afikpo North",527
EB/213/02657/001,"Motor Park 001","Afikpo North Ward 10","Afikpo North",1336
EB/213/02657/002,"Town Hall 002","Afikpo North Ward 10","Afikpo North",2126
EB/213/02657/003,"Dispensary 003","Afikpo North Ward 10","Afikpo North",1151
EB/213/02657/004,"Health Centre 004","Afikpo North Ward 10","Afikpo North",648
EB/213/02657/005,"Community Centre 005","Afikpo North Ward 10","Afikpo North",1717
EB/213/02657/006,"Palace Grounds 006","Afikpo North Ward 10","Afikpo North",1532
EB/213/02657/007,"Secondary School 007","Afikpo North Ward 10","Afikpo North",2258
EB/213/02657/008,"Church Premises 008","Afikpo North Ward 10","Afikpo North",761
EB/213/02657/009,"Custom Office 009","Afikpo North Ward 10","Afikpo North",866
EB/213/02657/010,"Under Tree 010","Afikpo North Ward 10","Afikpo North",768
EB/213/02657/011,"Dispensary 011","Afikpo North Ward 10","Afikpo North",2384
EB/213/02657/012,"Dispensary 012","Afikpo North Ward 10","Afikpo North",322
EB/213/02657/013,"Open Space 013","Afikpo North Ward 10","Afikpo North",893
EB/213/02657/014,"Under Tree 014","Afikpo North Ward 10","Afikpo North",692
EB/213/02657/015,"Palace Grounds 015","Afikpo North Ward 10","Afikpo North",2412
EB/213/02657/016,"Motor Park 016","Afikpo North Ward 10","Afikpo North",611
EB/213/02657/017,"Primary School 017","Afikpo North Ward 10","Afikpo North",1986
EB/213/02657/018,"Post Office 018","Afikpo North Ward 10","Afikpo North",1693
EB/213/02657/019,"Playground 019","Afikpo North Ward 10","Afikpo North",1062
EB/213/02657/020,"Open Space 020","Afikpo North Ward 10","Afikpo North",614
EB/213/02658/001,"Playground 001","Afikpo North Ward 11","Afikpo North",1723
EB/213/02658/002,"Custom Office 002","Afikpo North Ward 11","Afikpo North",1059
EB/213/02658/003,"Playground 003","Afikpo North Ward 11","Afikpo North",1908
EB/213/02658/004,"Mosque Area 004","Afikpo North Ward 11","Afikpo North",608
EB/213/02658/005,"Motor Park 005","Afikpo North Ward 11","Afikpo North",2256
EB/213/02658/006,"Motor Park 006","Afikpo North Ward 11","Afikpo North",800
EB/213/02658/007,"Custom Office 007","Afikpo North Ward 11","Afikpo North",654
EB/213/02658/008,"Mosque Area 008","Afikpo North Ward 11","Afikpo North",415
EB/213/02658/009,"Playground 009","Afikpo North Ward 11","Afikpo North",804
EB/213/02658/010,"Health Centre 010","Afikpo North Ward 11","Afikpo North",668
EB/213/02658/011,"Health Centre 011","Afikpo North Ward 11","Afikpo North",1981
EB/213/02658/012,"Custom Office 012","Afikpo North Ward 11","Afikpo North",1278
EB/213/02658/013,"Church Premises 013","Afikpo North Ward 11","Afikpo North",957
EB/213/02658/014,"Village Square 014","Afikpo North Ward 11","Afikpo North",750
EB/213/02658/015,"Post Office 015","Afikpo North Ward 11","Afikpo North",2085
EB/213/02658/016,"Under Tree 016","Afikpo North Ward 11","Afikpo North",475
EB/213/02658/017,"Secondary School 017","Afikpo North Ward 11","Afikpo North",1712
EB/213/02658/018,"Custom Office 018","Afikpo North Ward 11","Afikpo North",2289
EB/213/02658/019,"Palace Grounds 019","Afikpo North Ward 11","Afikpo North",1558
EB/213/02659/001,"Mosque Area 001","Afikpo North Ward 12","Afikpo North",702
EB/213/02659/002,"Town Hall 002","Afikpo North Ward 12","Afikpo North",417
EB/213/02659/003,"Market Square 003","Afikpo North Ward 12","Afikpo North",321
EB/213/02659/004,"Village Square 004","Afikpo North Ward 12","Afikpo North",1946
EB/213/02659/005,"Playground 005","Afikpo North Ward 12","Afikpo North",2357
EB/213/02659/006,"Church Premises 006","Afikpo North Ward 12","Afikpo North",324
EB/213/02659/007,"Junction 007","Afikpo North Ward 12","Afikpo North",1570
EB/213/02659/008,"Town Hall 008","Afikpo North Ward 12","Afikpo North",1279
EB/213/02659/009,"Custom Office 009","Afikpo North Ward 12","Afikpo North",2104
EB/213/02659/010,"Motor Park 010","Afikpo North Ward 12","Afikpo North",1302
EB/213/02659/011,"Town Hall 011","Afikpo North Ward 12","Afikpo North",2474
EB/213/02659/012,"Junction 012","Afikpo North Ward 12","Afikpo North",2097
EB/213/02659/013,"Police Station Area 013","Afikpo North Ward 12","Afikpo North",581
EB/213/02659/014,"Community Hall 014","Afikpo North Ward 12","Afikpo North",730
EB/213/02659/015,"Village Square 015","Afikpo North Ward 12","Afikpo North",1058
EB/213/02659/016,"Motor Park 016","Afikpo North Ward 12","Afikpo North",1743
EB/213/02659/017,"Community Centre 017","Afikpo North Ward 12","Afikpo North",1060
EB/213/02659/018,"Community Hall 018","Afikpo North Ward 12","Afikpo North",433
EB/213/02659/019,"Under Tree 019","Afikpo North Ward 12","Afikpo North",953
EB/213/02659/020,"Under Tree 020","Afikpo North Ward 12","Afikpo North",634
EB/213/02660/001,"Playground 001","Afikpo North Ward 13","Afikpo North",903
EB/213/02660/002,"Palace Grounds 002","Afikpo North Ward 13","Afikpo North",383
EB/213/02660/003,"Custom Office 003","Afikpo North Ward 13","Afikpo North",992
EB/213/02660/004,"Playground 004","Afikpo North Ward 13","Afikpo North",420
EB/213/02660/005,"Market Square 005","Afikpo North Ward 13","Afikpo North",1947
EB/213/02660/006,"Health Centre 006","Afikpo North Ward 13","Afikpo North",1505
EB/213/02660/007,"Dispensary 007","Afikpo North Ward 13","Afikpo North",2339
EB/213/02660/008,"Market Square 008","Afikpo North Ward 13","Afikpo North",1552
EB/213/02660/009,"Post Office 009","Afikpo North Ward 13","Afikpo North",1599
EB/213/02660/010,"Custom Office 010","Afikpo North Ward 13","Afikpo North",527
EB/213/02660/011,"Under Tree 011","Afikpo North Ward 13","Afikpo North",1780
EB/213/02660/012,"Village Square 012","Afikpo North Ward 13","Afikpo North",345
EB/213/02660/013,"Market Square 013","Afikpo North Ward 13","Afikpo North",494
EB/213/02660/014,"Community Centre 014","Afikpo North Ward 13","Afikpo North",1184
EB/213/02660/015,"Village Square 015","Afikpo North Ward 13","Afikpo North",565
EB/213/02660/016,"Open Space 016","Afikpo North Ward 13","Afikpo North",1538
EB/213/02660/017,"Town Hall 017","Afikpo North Ward 13","Afikpo North",1249
EB/214/02661/001,"Custom Office 001","Afikpo South Ward 01","Afikpo South",1753
EB/214/02661/002,"Primary School 002","Afikpo South Ward 01","Afikpo South",1177
EB/214/02661/003,"Motor Park 003","Afikpo South Ward 01","Afikpo South",2324
EB/214/02661/004,"Primary School 004","Afikpo South Ward 01","Afikpo South",1080
EB/214/02661/005,"Open Space 005","Afikpo South Ward 01","Afikpo South",1537
EB/214/02661/006,"Post Office 006","Afikpo South Ward 01","Afikpo South",735
EB/214/02661/007,"Civic Centre 007","Afikpo South Ward 01","Afikpo South",2333
EB/214/02661/008,"Open Space 008","Afikpo South Ward 01","Afikpo South",761
EB/214/02661/009,"Church Premises 009","Afikpo South Ward 01","Afikpo South",354
EB/214/02661/010,"Church Premises 010","Afikpo South Ward 01","Afikpo South",1340
EB/214/02661/011,"Palace Grounds 011","Afikpo South Ward 01","Afikpo South",1667
EB/214/02661/012,"Community Centre 012","Afikpo South Ward 01","Afikpo South",1144
EB/214/02661/013,"Junction 013","Afikpo South Ward 01","Afikpo South",1917
EB/214/02661/014,"Secondary School 014","Afikpo South Ward 01","Afikpo South",548
EB/214/02661/015,"Under Tree 015","Afikpo South Ward 01","Afikpo South",2240
EB/214/02661/016,"Motor Park 016","Afikpo South Ward 01","Afikpo South",1281
EB/214/02661/017,"Village Square 017","Afikpo South Ward 01","Afikpo South",324
EB/214/02661/018,"Playground 018","Afikpo South Ward 01","Afikpo South",1949
EB/214/02662/001,"Civic Centre 001","Afikpo South Ward 02","Afikpo South",2022
EB/214/02662/002,"Health Centre 002","Afikpo South Ward 02","Afikpo South",679
EB/214/02662/003,"Market Square 003","Afikpo South Ward 02","Afikpo South",1858
EB/214/02662/004,"Town Hall 004","Afikpo South Ward 02","Afikpo South",1070
EB/214/02662/005,"Motor Park 005","Afikpo South Ward 02","Afikpo South",642
EB/214/02662/006,"Playground 006","Afikpo South Ward 02","Afikpo South",1538
EB/214/02662/007,"Primary School 007","Afikpo South Ward 02","Afikpo South",1313
EB/214/02662/008,"Market Square 008","Afikpo South Ward 02","Afikpo South",1399
EB/214/02662/009,"Police Station Area 009","Afikpo South Ward 02","Afikpo South",2160
EB/214/02662/010,"Community Centre 010","Afikpo South Ward 02","Afikpo South",1110
EB/214/02662/011,"Civic Centre 011","Afikpo South Ward 02","Afikpo South",2190
EB/214/02662/012,"Primary School 012","Afikpo South Ward 02","Afikpo South",468
EB/214/02662/013,"Secondary School 013","Afikpo South Ward 02","Afikpo South",2203
EB/214/02662/014,"Community Hall 014","Afikpo South Ward 02","Afikpo South",685
EB/214/02662/015,"Under Tree 015","Afikpo South Ward 02","Afikpo South",643
EB/214/02662/016,"Motor Park 016","Afikpo South Ward 02","Afikpo South",1441
EB/214/02662/017,"Town Hall 017","Afikpo South Ward 02","Afikpo South",2097
EB/214/02662/018,"Custom Office 018","Afikpo South Ward 02","Afikpo South",2035
EB/214/02662/019,"Community Hall 019","Afikpo South Ward 02","Afikpo South",1447
EB/214/02662/020,"Police Station Area 020","Afikpo South Ward 02","Afikpo South",2092
EB/214/02663/001,"Community Hall 001","Afikpo South Ward 03","Afikpo South",1461
EB/214/02663/002,"Under Tree 002","Afikpo South Ward 03","Afikpo South",322
EB/214/02663/003,"Town Hall 003","Afikpo South Ward 03","Afikpo South",502
EB/214/02663/004,"Church Premises 004","Afikpo South Ward 03","Afikpo South",2119
EB/214/02663/005,"Civic Centre 005","Afikpo South Ward 03","Afikpo South",2296
EB/214/02663/006,"Civic Centre 006","Afikpo South Ward 03","Afikpo South",1095
EB/214/02663/007,"Community Hall 007","Afikpo South Ward 03","Afikpo South",1579
EB/214/02663/008,"Community Centre 008","Afikpo South Ward 03","Afikpo South",1267
EB/214/02663/009,"Primary School 009","Afikpo South Ward 03","Afikpo South",623
EB/214/02663/010,"Junction 010","Afikpo South Ward 03","Afikpo South",561
